"rgn_id","species_code","year","tonnes"
1,160,2006,72987
1,160,2007,90717
1,160,2008,83803
1,160,2009,95788
1,160,2010,91050
1,160,2011,92907
1,160,2012,99580
1,161,2003,5000
1,161,2004,20000
1,161,2005,50000
1,161,2006,40000
1,161,2007,50000
1,161,2008,55000
1,161,2009,60000
1,161,2010,60000
1,161,2011,64000
1,161,2012,64000
1,162,2003,270467
1,162,2004,292534
1,162,2005,356569
1,162,2006,447743
1,162,2007,509872
1,162,2008,520133
1,162,2009,580843
1,162,2010,608267
1,162,2011,665588
1,162,2012,762494
1,163,2003,155
1,163,2004,155
1,163,2005,126
1,163,2006,41
1,163,2007,52
1,163,2008,96
1,163,2009,114
1,163,2010,64
1,163,2011,38
1,163,2012,35
1,164,2003,0
1,164,2004,0
1,164,2005,0
1,164,2006,0
1,164,2007,0
1,164,2008,0
1,164,2009,0
1,164,2010,0
1,164,2011,0
1,164,2012,0
1,165,2003,6
1,165,2004,17
1,165,2005,6
1,165,2006,52
1,165,2007,8
1,165,2008,7
1,165,2009,12
1,165,2010,4
1,165,2011,4
1,165,2012,31
1,166,2003,677
1,166,2004,643
1,166,2005,388
1,166,2006,484
1,166,2007,976
1,166,2008,822
1,166,2009,361
1,166,2010,596
1,166,2011,358
1,166,2012,0
1,167,2003,0
1,167,2004,0
1,167,2005,0
1,167,2006,0
1,167,2007,0
1,167,2008,0
1,167,2009,0
1,167,2010,0
1,167,2011,0
1,167,2012,0
1,168,2003,106
1,168,2004,88
1,168,2005,204
1,168,2006,85
1,168,2007,99
1,168,2008,73
1,168,2009,86
1,168,2010,74
1,168,2011,20
1,168,2012,79
1,169,2003,402
1,169,2004,493
1,169,2005,681
1,169,2006,728
1,169,2007,387
1,169,2008,342
1,169,2009,843
1,169,2010,690
1,169,2011,296
1,169,2012,623
1,170,2012,251
1,171,2003,1256
1,171,2004,1097
1,171,2005,694
1,171,2006,694
1,171,2007,1055
1,171,2008,1118
1,171,2009,1277
1,171,2010,636
1,171,2011,318
1,171,2012,488
1,172,2003,115
1,172,2004,72
1,172,2005,116
1,172,2006,33
1,172,2007,10
1,172,2008,19
1,172,2009,14
1,172,2010,10
1,172,2011,2
1,172,2012,6
1,173,2012,36
1,174,2003,25
1,174,2004,73
1,174,2005,18
1,174,2006,65
1,174,2007,0
1,174,2008,11
1,174,2009,7
1,174,2010,74
1,174,2011,87
1,174,2012,238
1,175,2009,5
1,175,2010,112
1,175,2011,111
1,175,2012,145
1,176,2003,0
1,176,2004,0
1,176,2005,0
1,176,2006,0
1,176,2007,0
1,176,2008,0
1,176,2009,0
1,176,2010,0
1,176,2011,0
1,176,2012,0
1,177,2003,0
1,177,2004,0
1,177,2005,0
1,177,2006,0
1,177,2007,0
1,177,2008,0
1,177,2009,0
1,177,2010,0
1,177,2011,0
1,177,2012,0
1,178,2010,1
1,178,2011,1
1,178,2012,0
1,179,2003,16503
1,179,2004,18040
1,179,2005,19000
1,179,2006,21600
1,179,2007,20300
1,179,2008,18400
1,179,2009,18100
1,179,2010,12576
1,179,2011,9410
1,179,2012,8900
1,180,2003,0
1,180,2004,0
1,180,2005,0
1,180,2006,0
1,180,2007,0
1,180,2008,0
1,180,2009,0
1,180,2010,0
1,180,2011,0
1,180,2012,0
1,181,2003,0
1,181,2004,0
1,181,2005,0
1,181,2006,0
1,181,2007,0
1,181,2008,0
1,181,2009,0
1,181,2010,0
1,181,2011,0
1,181,2012,0
1,182,2003,0
1,182,2004,0
1,182,2005,0
1,182,2006,0
1,182,2007,0
1,182,2008,0
1,182,2009,0
1,182,2010,0
1,182,2011,0
1,182,2012,0
1,183,2005,1
1,183,2006,1
1,183,2007,1
1,183,2008,1
1,183,2009,0
1,183,2010,5
1,183,2011,11
1,183,2012,15
1,184,2005,1
1,184,2006,1
1,184,2007,2
1,184,2008,1
1,184,2009,0
1,184,2010,0
1,184,2011,0
1,184,2012,0
1,185,2003,5051
1,185,2004,5076
1,185,2005,5714
1,185,2006,5726
1,185,2007,5274
1,185,2008,5265
1,185,2009,3544
1,185,2010,3215
1,185,2011,3028
1,185,2012,3043
1,186,2003,782
1,186,2004,1910
1,186,2005,1710
1,186,2006,3350
1,186,2007,2090
1,186,2008,1860
1,186,2009,2100
1,186,2010,1680
1,186,2011,1610
1,186,2012,1125
1,187,2003,60
1,187,2004,60
1,187,2005,60
1,187,2006,60
1,187,2007,60
1,187,2008,60
1,187,2009,60
1,187,2010,60
1,187,2011,20
1,187,2012,0
1,188,2003,1813
1,188,2004,2300
1,188,2005,2000
1,188,2006,2400
1,188,2007,2800
1,188,2008,2700
1,188,2009,2800
1,188,2010,2800
1,188,2011,2775
1,188,2012,2453
1,189,2003,610
1,189,2004,700
1,189,2005,1000
1,189,2006,1050
1,189,2007,1150
1,189,2008,1800
1,189,2009,2200
1,189,2010,2400
1,189,2011,1719
1,189,2012,2173
1,190,2003,0
1,190,2004,50
1,190,2005,50
1,190,2006,50
1,190,2007,50
1,190,2008,0
1,190,2009,0
1,190,2010,0
1,190,2011,0
1,190,2012,0
1,191,2003,0
1,191,2004,0
1,191,2005,0
1,191,2006,0
1,191,2007,0
1,191,2008,0
1,191,2009,0
1,191,2010,0
1,191,2011,0
1,191,2012,0
1,192,2011,78
1,192,2012,0
1,193,2003,3000
1,193,2004,2500
1,193,2005,3000
1,193,2006,3500
1,193,2007,3500
1,193,2008,3000
1,193,2009,2000
1,193,2010,2000
1,193,2011,400
1,193,2012,0
1,194,2003,0
1,194,2004,0
1,194,2005,0
1,194,2006,0
1,194,2007,0
1,194,2008,0
1,194,2009,0
1,194,2010,0
1,194,2011,0
1,194,2012,0
1,195,2003,1313
1,195,2004,1184
1,195,2005,1046
1,195,2006,1109
1,195,2007,1086
1,195,2008,861
1,195,2009,1375
1,195,2010,1650
1,195,2011,1796
1,195,2012,1583
1,196,2003,1370
1,196,2004,111
1,196,2005,0
1,196,2006,0
1,196,2007,0
1,196,2008,0
1,196,2009,0
1,196,2010,0
1,196,2011,0
1,196,2012,0
1,197,2003,3
1,197,2004,1
1,197,2005,0
1,197,2006,0
1,197,2007,0
1,197,2008,0
1,197,2009,0
1,197,2010,0
1,197,2011,0
1,197,2012,0
1,198,2004,280
1,198,2005,2360
1,198,2006,4346
1,198,2007,3594
1,198,2008,3697
1,198,2009,3456
1,198,2010,3025
1,198,2011,2178
1,198,2012,3009
1,199,2004,270
1,199,2005,296
1,199,2006,210
1,199,2007,190
1,199,2008,130
1,199,2009,70
1,199,2010,10
1,199,2011,0
1,199,2012,0
1,200,2009,10
1,200,2010,14
1,200,2011,0
1,200,2012,2
1,201,2003,448
1,201,2004,698
1,201,2005,583
1,201,2006,590
1,201,2007,740
1,201,2008,752
1,201,2009,703
1,201,2010,1198
1,201,2011,1517
1,201,2012,1100
1,202,2003,1182
1,202,2004,1356
1,202,2005,1465
1,202,2006,1880
1,202,2007,1404
1,202,2008,1926
1,202,2009,2552
1,202,2010,2807
1,202,2011,3113
1,202,2012,3126
1,203,2003,77
1,203,2004,15
1,203,2005,18
1,203,2006,23
1,203,2007,30
1,203,2008,20
1,203,2009,8
1,203,2010,0
1,203,2011,0
1,203,2012,0
1,204,2004,2
1,204,2005,4
1,204,2006,0
1,204,2007,0
1,204,2008,2
1,204,2009,0
1,204,2010,0
1,204,2011,0
1,204,2012,0
1,205,2011,80
1,205,2012,74
1,206,2003,23
1,206,2004,13
1,206,2005,0
1,206,2006,0
1,206,2007,0
1,206,2008,0
1,206,2009,0
1,206,2010,0
1,206,2011,0
1,206,2012,0
1,207,2003,1
1,207,2004,0
1,207,2005,0
1,207,2006,0
1,207,2007,0
1,207,2008,0
1,207,2009,0
1,207,2010,0
1,207,2011,0
1,207,2012,0
1,208,2003,0
1,208,2004,0
1,208,2005,0
1,208,2006,0
1,208,2007,0
1,208,2008,0
1,208,2009,0
1,208,2010,0
1,208,2011,0
1,208,2012,0
1,209,2006,0
1,209,2008,5
1,209,2009,0
1,209,2010,0
1,209,2011,0
1,209,2012,0
1,210,2003,0
1,210,2004,1
1,210,2005,1
1,210,2006,0
1,210,2007,0
1,210,2008,0
1,210,2009,0
1,210,2010,0
1,210,2011,0
1,210,2012,0
1,211,2003,11
1,211,2004,55
1,211,2005,280
1,211,2006,411
1,211,2007,949
1,211,2008,1737
1,211,2009,0
1,211,2010,669
1,211,2011,537
1,211,2012,537
1,212,2003,146
1,212,2004,148
1,212,2005,791
1,212,2006,918
1,212,2007,742
1,212,2008,82
1,212,2009,0
1,212,2010,1000
1,212,2011,800
1,212,2012,0
1,213,2003,0
1,213,2004,0
1,213,2005,0
1,213,2006,0
1,213,2007,0
1,213,2008,0
1,213,2009,0
1,213,2010,0
1,213,2011,0
1,213,2012,0
1,214,2005,1
1,214,2006,0
1,214,2007,0
1,214,2008,0
1,214,2009,0
1,214,2010,0
1,214,2011,0
1,214,2012,0
1,215,2010,5
1,215,2011,0
1,215,2012,0
1,216,2003,7944
1,216,2004,9078
1,216,2005,8538
1,216,2006,7848
1,216,2007,6882
1,216,2008,10228
1,216,2009,0
1,216,2010,10200
1,216,2011,10200
1,216,2012,0
1,217,2003,0
1,217,2004,0
1,217,2005,0
1,217,2006,0
1,217,2007,201
1,217,2008,347
1,217,2009,0
1,217,2010,77
1,217,2011,71
1,217,2012,0
1,218,2003,4
1,218,2004,6
1,218,2005,8
1,218,2006,3
1,218,2007,21
1,218,2008,6
1,218,2009,0
1,218,2010,6
1,218,2011,5
1,218,2012,2
1,219,2003,0
1,219,2004,0
1,219,2005,0
1,219,2006,0
1,219,2007,0
1,219,2008,0
1,219,2009,0
1,219,2010,0
1,219,2011,0
1,219,2012,0
1,220,2003,0
1,220,2004,0
1,220,2005,0
1,220,2006,0
1,220,2007,0
1,220,2008,0
1,220,2009,0
1,220,2010,0
1,220,2011,0
1,220,2012,0
1,221,2003,2
1,221,2004,3
1,221,2005,2
1,221,2006,0
1,221,2007,0
1,221,2008,0
1,221,2009,0
1,221,2010,0
1,221,2011,0
1,221,2012,0
1,222,2009,250
1,222,2010,300
1,222,2011,350
1,222,2012,350
1,223,2003,143
1,223,2004,69
1,223,2005,350
1,223,2006,350
1,223,2007,350
1,223,2008,350
1,223,2009,350
1,223,2010,350
1,223,2011,0
1,223,2012,0
1,224,2003,0
1,224,2004,0
1,224,2005,0
1,224,2006,0
1,224,2007,0
1,224,2008,0
1,224,2009,0
1,224,2010,0
1,224,2011,0
1,224,2012,0
1,225,2003,0
1,225,2004,0
1,225,2005,0
1,225,2006,0
1,225,2007,0
1,225,2008,0
1,225,2009,0
1,225,2010,0
1,225,2011,0
1,225,2012,0
1,226,2003,0
1,226,2004,0
1,226,2005,0
1,226,2006,0
1,226,2007,0
1,226,2008,0
1,226,2009,0
1,226,2010,0
1,226,2011,0
1,226,2012,0
1,227,2003,462
1,227,2004,554
1,227,2005,489
1,227,2006,490
1,227,2007,490
1,227,2008,490
1,227,2009,490
1,227,2010,490
1,227,2011,0
1,227,2012,0
1,228,2011,450
1,228,2012,0
1,229,2003,0
1,229,2004,0
1,229,2005,0
1,229,2006,0
1,229,2007,0
1,229,2008,0
1,229,2009,0
1,229,2010,0
1,229,2011,0
1,229,2012,0
1,230,2003,0
1,230,2004,0
1,230,2005,0
1,230,2006,0
1,230,2007,0
1,230,2008,0
1,230,2009,0
1,230,2010,0
1,230,2011,0
1,230,2012,0
1,231,2003,0
1,231,2004,0
1,231,2005,0
1,231,2006,0
1,231,2007,0
1,231,2008,0
1,231,2009,0
1,231,2010,0
1,231,2011,0
1,231,2012,0
1,232,2003,77400
1,232,2004,89600
1,232,2005,118500
1,232,2006,149200
1,232,2007,150000
1,232,2008,150000
1,232,2009,179100
1,232,2010,223313
1,232,2011,260000
1,232,2012,281100
1,233,2003,1789
1,233,2004,1812
1,233,2005,4192
1,233,2006,372
1,233,2007,598
1,233,2008,4333
1,233,2009,5331
1,233,2010,16256
1,233,2011,17664
1,233,2012,13748
1,234,2003,135609
1,234,2004,132651
1,234,2005,156441
1,234,2006,212439
1,234,2007,225219
1,234,2008,150663
1,234,2009,151105
1,234,2010,89029
1,234,2011,84001
1,234,2012,99651
1,235,2003,2424
1,235,2004,2465
1,235,2005,4398
1,235,2006,433
1,235,2007,1205
1,235,2008,4430
1,235,2009,5285
1,235,2010,15015
1,235,2011,14105
1,235,2012,14756
1,236,2009,1
1,236,2010,2
1,236,2011,1
1,236,2012,0
1,237,2003,87
1,237,2004,85
1,237,2005,436
1,237,2006,116
1,237,2007,284
1,237,2008,123
1,237,2009,175
1,237,2010,612
1,237,2011,613
1,237,2012,613
1,238,2003,0
1,238,2004,0
1,238,2005,0
1,238,2006,0
1,238,2007,0
1,238,2008,6
1,238,2009,4
1,238,2010,2
1,238,2011,8
1,238,2012,2
1,239,2008,4062
1,239,2009,4544
1,239,2010,24492
1,239,2011,24184
1,239,2012,16638
1,240,2003,0
1,240,2004,0
1,240,2005,3298
1,240,2006,313
1,240,2007,87
1,240,2008,131
1,240,2009,200
1,240,2010,792
1,240,2011,766
1,240,2012,1109
1,241,2009,1
1,241,2010,20
1,241,2011,6
1,241,2012,0
1,242,2007,1
1,242,2008,1
1,242,2009,2
1,242,2010,2
1,242,2011,2
1,242,2012,2
1,243,2003,0
1,243,2004,0
1,243,2005,0
1,243,2006,0
1,243,2007,0
1,243,2008,0
1,243,2009,0
1,243,2010,0
1,243,2011,0
1,243,2012,0
1,244,2007,2
1,244,2008,5
1,244,2009,5
1,244,2010,5
1,244,2011,5
1,244,2012,10
1,245,2003,4
1,245,2004,9
1,245,2005,0
1,245,2006,0
1,245,2007,1
1,245,2008,0
1,245,2009,0
1,245,2010,0
1,245,2011,0
1,245,2012,0
1,246,2003,469
1,246,2004,426
1,246,2005,240
1,246,2006,336
1,246,2007,159
1,246,2008,200
1,246,2009,0
1,246,2010,0
1,246,2011,0
1,246,2012,1200
1,247,2007,2
1,247,2008,5
1,247,2009,5
1,247,2010,5
1,247,2011,5
1,247,2012,5
1,248,2003,40
1,248,2004,10
1,248,2005,0
1,248,2006,0
1,248,2007,0
1,248,2008,0
1,248,2009,0
1,248,2010,0
1,248,2011,0
1,248,2012,0
1,249,2003,0
1,249,2004,0
1,249,2005,0
1,249,2006,0
1,249,2007,0
1,249,2008,0
1,249,2009,0
1,249,2010,0
1,249,2011,0
1,249,2012,0
1,250,2003,0
1,250,2004,20
1,250,2005,1
1,250,2006,1
1,250,2007,1
1,250,2008,0
1,250,2009,0
1,250,2010,0
1,250,2011,0
1,250,2012,0
1,251,2003,0
1,251,2004,1
1,251,2005,1
1,251,2006,1
1,251,2007,1
1,251,2008,0
1,251,2009,0
1,251,2010,0
1,251,2011,0
1,251,2012,0
1,252,2003,52526
1,252,2004,40985
1,252,2005,18962
1,252,2006,13078
1,252,2007,22305
1,252,2008,38494
1,252,2009,51383
1,252,2010,45391
1,252,2011,60473
1,252,2012,76564
1,253,2003,10220
1,253,2004,5092
1,253,2005,4493
1,253,2006,5496
1,253,2007,8394
1,253,2008,8179
1,253,2009,7912
1,253,2010,2184
1,253,2011,0
1,253,2012,0
1,254,2003,0
1,254,2004,0
1,254,2005,0
1,254,2006,0
1,254,2007,0
1,254,2008,0
1,254,2009,0
1,254,2010,0
1,254,2011,0
1,254,2012,0
1,255,2009,4
1,255,2010,0
1,255,2011,0
1,255,2012,0
1,256,2003,0
1,256,2004,0
1,256,2005,0
1,256,2006,0
1,256,2007,0
1,256,2008,0
1,256,2009,0
1,256,2010,0
1,256,2011,0
1,256,2012,0
1,257,2003,1
1,257,2004,12
1,257,2005,12
1,257,2006,26
1,257,2007,13
1,257,2008,11
1,257,2009,6
1,257,2010,0
1,257,2011,2
1,257,2012,2
1,258,2003,0
1,258,2004,0
1,258,2005,0
1,258,2006,0
1,258,2007,0
1,258,2008,0
1,258,2009,0
1,258,2010,0
1,258,2011,10
1,258,2012,0
1,259,2003,0
1,259,2004,0
1,259,2005,0
1,259,2006,0
1,259,2007,0
1,259,2008,0
1,259,2009,0
1,259,2010,0
1,259,2011,0
1,259,2012,0
1,260,2003,284
1,260,2004,383
1,260,2005,509
1,260,2006,672
1,260,2007,702
1,260,2008,568
1,260,2009,578
1,260,2010,577
1,260,2011,936
1,260,2012,961
1,261,2003,10151
1,261,2004,10586
1,261,2005,11612
1,261,2006,10073
1,261,2007,10094
1,261,2008,10712
1,261,2009,10508
1,261,2010,9269
1,261,2011,8376
1,261,2012,9432
1,262,2003,0
1,262,2004,0
1,262,2005,0
1,262,2006,0
1,262,2007,0
1,262,2008,0
1,262,2009,0
1,262,2010,0
1,262,2011,33
1,262,2012,55
1,263,2003,544
1,263,2004,735
1,263,2005,1190
1,263,2006,1391
1,263,2007,1100
1,263,2008,1335
1,263,2009,0
1,263,2010,800
1,263,2011,800
1,263,2012,300
1,264,2003,48488
1,264,2004,55361
1,264,2005,58105
1,264,2006,56675
1,264,2007,56700
1,264,2008,63543
1,264,2009,0
1,264,2010,61800
1,264,2011,0
1,264,2012,61000
1,265,2003,450
1,265,2004,650
1,265,2005,650
1,265,2006,633
1,265,2007,630
1,265,2008,0
1,265,2009,0
1,265,2010,1700
1,265,2011,0
1,265,2012,430
1,266,2003,0
1,266,2004,0
1,266,2005,0
1,266,2006,0
1,266,2007,0
1,266,2008,0
1,266,2009,0
1,266,2010,0
1,266,2011,0
1,266,2012,0
1,267,2003,600
1,267,2004,1110
1,267,2005,1390
1,267,2006,1632
1,267,2007,1640
1,267,2008,0
1,267,2009,0
1,267,2010,1590
1,267,2011,0
1,267,2012,1010
1,268,2003,0
1,268,2004,0
1,268,2005,0
1,268,2006,0
1,268,2007,0
1,268,2008,0
1,268,2009,0
1,268,2010,0
1,268,2011,0
1,268,2012,0
1,269,2003,1300
1,269,2004,1920
1,269,2005,1280
1,269,2006,1971
1,269,2007,1960
1,269,2008,0
1,269,2009,0
1,269,2010,1040
1,269,2011,0
1,269,2012,910
1,270,2003,3876
1,270,2004,3438
1,270,2005,3913
1,270,2006,3239
1,270,2007,3240
1,270,2008,0
1,270,2009,0
1,270,2010,2600
1,270,2011,0
1,270,2012,2300
1,271,2003,0
1,271,2004,0
1,271,2005,0
1,271,2006,0
1,271,2007,0
1,271,2008,0
1,271,2009,0
1,271,2010,0
1,271,2011,0
1,271,2012,0
1,272,2009,46
1,272,2010,45
1,272,2011,0
1,272,2012,1400
1,273,2003,1139
1,273,2004,1379
1,273,2005,1778
1,273,2006,1609
1,273,2007,1600
1,273,2008,0
1,273,2009,0
1,273,2010,1400
1,273,2011,0
1,273,2012,1300
1,274,2003,0
1,274,2004,0
1,274,2005,0
1,274,2006,0
1,274,2007,0
1,274,2008,0
1,274,2009,0
1,274,2010,0
1,274,2011,0
1,274,2012,0
1,275,2003,325
1,275,2004,905
1,275,2005,905
1,275,2006,543
1,275,2007,540
1,275,2008,0
1,275,2009,0
1,275,2010,600
1,275,2011,0
1,275,2012,0
1,276,2003,325
1,276,2004,905
1,276,2005,905
1,276,2006,543
1,276,2007,540
1,276,2008,0
1,276,2009,0
1,276,2010,580
1,276,2011,714
1,276,2012,720
1,277,2003,41
1,277,2004,40
1,277,2005,38
1,277,2006,41
1,277,2007,40
1,277,2008,0
1,277,2009,90
1,277,2010,90
1,277,2011,0
1,277,2012,35
1,278,2003,0
1,278,2004,0
1,278,2005,0
1,278,2006,0
1,278,2007,0
1,278,2008,0
1,278,2009,0
1,278,2010,5
1,278,2011,5
1,278,2012,5
1,279,2003,0
1,279,2004,0
1,279,2005,0
1,279,2006,0
1,279,2007,0
1,279,2008,0
1,279,2009,0
1,279,2010,0
1,279,2011,0
1,279,2012,0
1,280,2003,200
1,280,2004,294
1,280,2005,534
1,280,2006,564
1,280,2007,564
1,280,2008,0
1,280,2009,0
1,280,2010,800
1,280,2011,0
1,280,2012,900
1,281,2003,16162
1,281,2004,12419
1,281,2005,13115
1,281,2006,16023
1,281,2007,16060
1,281,2008,0
1,281,2009,0
1,281,2010,15000
1,281,2011,11819
1,281,2012,13900
1,282,2003,106005
1,282,2004,107740
1,282,2005,109120
1,282,2006,101896
1,282,2007,102000
1,282,2008,0
1,282,2009,0
1,282,2010,90000
1,282,2011,0
1,282,2012,78000
1,283,2003,8600
1,283,2004,9000
1,283,2005,9000
1,283,2006,8810
1,283,2007,8800
1,283,2008,0
1,283,2009,0
1,283,2010,5000
1,283,2011,0
1,283,2012,4000
1,284,2003,0
1,284,2004,0
1,284,2005,0
1,284,2006,0
1,284,2007,0
1,284,2008,0
1,284,2009,0
1,284,2010,0
1,284,2011,0
1,284,2012,0
1,285,2003,150
1,285,2004,155
1,285,2005,59
1,285,2006,37
1,285,2007,68
1,285,2008,0
1,285,2009,9
1,285,2010,0
1,285,2011,0
1,285,2012,0
1,286,2003,30
1,286,2004,35
1,286,2005,35
1,286,2006,0
1,286,2007,0
1,286,2008,0
1,286,2009,0
1,286,2010,0
1,286,2011,0
1,286,2012,40
1,287,2010,150
1,287,2011,150
1,287,2012,200
1,288,2010,10
1,288,2011,10
1,288,2012,10
1,289,2003,909
1,289,2004,949
1,289,2005,791
1,289,2006,870
1,289,2007,850
1,289,2008,0
1,289,2009,0
1,289,2010,400
1,289,2011,300
1,289,2012,300
1,290,2003,0
1,290,2004,0
1,290,2005,0
1,290,2006,0
1,290,2007,0
1,290,2008,0
1,290,2009,0
1,290,2010,0
1,290,2011,0
1,290,2012,0
1,291,2003,9
1,291,2004,1
1,291,2005,6
1,291,2006,5
1,291,2007,1
1,291,2008,0
1,291,2009,0
1,291,2010,0
1,291,2011,0
1,291,2012,0
1,292,2003,0
1,292,2004,0
1,292,2005,0
1,292,2006,0
1,292,2007,0
1,292,2008,0
1,292,2009,0
1,292,2010,0
1,292,2011,0
1,292,2012,0
1,293,2003,47
1,293,2004,60
1,293,2005,59
1,293,2006,49
1,293,2007,45
1,293,2008,44
1,293,2009,39
1,293,2010,39
1,293,2011,0
1,293,2012,0
1,294,2003,1
1,294,2004,1
1,294,2005,8
1,294,2006,7
1,294,2007,0
1,294,2008,0
1,294,2009,0
1,294,2010,0
1,294,2011,0
1,294,2012,0
1,295,2003,0
1,295,2004,0
1,295,2005,0
1,295,2006,0
1,295,2007,0
1,295,2008,0
1,295,2009,0
1,295,2010,0
1,295,2011,0
1,295,2012,0
1,296,2006,20
1,296,2007,20
1,296,2008,20
1,296,2009,20
1,296,2010,20
1,296,2011,20
1,296,2012,20
1,297,2003,0
1,297,2004,0
1,297,2005,0
1,297,2006,50
1,297,2007,0
1,297,2008,0
1,297,2009,0
1,297,2010,0
1,297,2011,0
1,297,2012,0
1,298,2003,0
1,298,2004,0
1,298,2005,0
1,298,2006,0
1,298,2007,1
1,298,2008,0
1,298,2009,0
1,298,2010,0
1,298,2011,0
1,298,2012,0
1,299,2003,28549
1,299,2004,12474
1,299,2005,9470
1,299,2006,3670
1,299,2007,10539
1,299,2008,6896
1,299,2009,3600
1,299,2010,4905
1,299,2011,20830
1,299,2012,6933
1,300,2003,0
1,300,2004,0
1,300,2005,0
1,300,2006,0
1,300,2007,0
1,300,2008,0
1,300,2009,0
1,300,2010,0
1,300,2011,0
1,300,2012,0
1,301,2003,0
1,301,2004,0
1,301,2005,0
1,301,2006,0
1,301,2007,0
1,301,2008,0
1,301,2009,0
1,301,2010,0
1,301,2011,0
1,301,2012,0
1,302,2003,0
1,302,2004,45
1,302,2005,25
1,302,2006,15
1,302,2007,15
1,302,2008,0
1,302,2009,0
1,302,2010,0
1,302,2011,0
1,302,2012,0
1,303,2003,85
1,303,2004,85
1,303,2005,85
1,303,2006,86
1,303,2007,86
1,303,2008,86
1,303,2009,86
1,303,2010,80
1,303,2011,80
1,303,2012,0
1,304,2003,19
1,304,2004,19
1,304,2005,21
1,304,2006,20
1,304,2007,20
1,304,2008,22
1,304,2009,14
1,304,2010,14
1,304,2011,26
1,304,2012,30
1,305,2003,0
1,305,2004,58
1,305,2005,68
1,305,2006,60
1,305,2007,60
1,305,2008,0
1,305,2009,0
1,305,2010,0
1,305,2011,0
1,305,2012,0
1,306,2003,0
1,306,2004,0
1,306,2005,0
1,306,2006,210
1,306,2007,110
1,306,2008,180
1,306,2009,40
1,306,2010,90
1,306,2011,95
1,306,2012,30
1,307,2011,1
1,307,2012,0
1,308,2003,74
1,308,2004,181
1,308,2005,233
1,308,2006,197
1,308,2007,179
1,308,2008,113
1,308,2009,42
1,308,2010,17
1,308,2011,0
1,308,2012,0
1,309,2012,2
1,310,2003,1
1,310,2004,76
1,310,2005,1
1,310,2006,1
1,310,2007,8
1,310,2008,3
1,310,2009,0
1,310,2010,0
1,310,2011,0
1,310,2012,2
1,311,2003,85
1,311,2004,52
1,311,2005,110
1,311,2006,94
1,311,2007,81
1,311,2008,87
1,311,2009,87
1,311,2010,52
1,311,2011,79
1,311,2012,80
1,312,2003,9
1,312,2004,10
1,312,2005,3
1,312,2006,3
1,312,2007,19
1,312,2008,20
1,312,2009,6
1,312,2010,83
1,312,2011,1
1,312,2012,1
1,313,2003,27229
1,313,2004,25687
1,313,2005,30836
1,313,2006,33884
1,313,2007,34688
1,313,2008,34956
1,313,2009,33524
1,313,2010,39786
1,313,2011,44000
1,313,2012,42400
1,314,2003,95
1,314,2004,79
1,314,2005,123
1,314,2006,156
1,314,2007,72
1,314,2008,80
1,314,2009,107
1,314,2010,98
1,314,2011,100
1,314,2012,100
1,315,2003,38
1,315,2004,40
1,315,2005,83
1,315,2006,145
1,315,2007,162
1,315,2008,98
1,315,2009,56
1,315,2010,64
1,315,2011,0
1,315,2012,10
1,316,2003,329
1,316,2004,406
1,316,2005,277
1,316,2006,469
1,316,2007,292
1,316,2008,275
1,316,2009,198
1,316,2010,253
1,316,2011,0
1,316,2012,350
1,317,2003,43874
1,317,2004,37197
1,317,2005,43588
1,317,2006,43613
1,317,2007,49712
1,317,2008,51705
1,317,2009,60249
1,317,2010,56894
1,317,2011,70600
1,317,2012,72000
1,318,2003,244
1,318,2004,197
1,318,2005,241
1,318,2006,303
1,318,2007,311
1,318,2008,252
1,318,2009,239
1,318,2010,310
1,318,2011,300
1,318,2012,300
1,319,2003,4
1,319,2004,0
1,319,2005,7
1,319,2006,10
1,319,2007,4
1,319,2008,0
1,319,2009,0
1,319,2010,0
1,319,2011,0
1,319,2012,1
1,320,2003,907
1,320,2004,1311
1,320,2005,1411
1,320,2006,2001
1,320,2007,1827
1,320,2008,1861
1,320,2009,1724
1,320,2010,2913
1,320,2011,0
1,320,2012,50
1,321,2011,1164
1,321,2012,1220
1,322,2003,25618
1,322,2004,28781
1,322,2005,26048
1,322,2006,28299
1,322,2007,22179
1,322,2008,21078
1,322,2009,22383
1,322,2010,17064
1,322,2011,0
1,322,2012,17500
1,323,2003,0
1,323,2004,0
1,323,2005,0
1,323,2006,0
1,323,2007,0
1,323,2008,0
1,323,2009,0
1,323,2010,0
1,323,2011,0
1,323,2012,350
1,324,2012,200
1,325,2011,936
1,325,2012,950
1,326,2003,9
1,326,2004,12
1,326,2005,14
1,326,2006,15
1,326,2007,1
1,326,2008,1
1,326,2009,1
1,326,2010,1
1,326,2011,0
1,326,2012,1
1,327,2003,87
1,327,2004,135
1,327,2005,62
1,327,2006,38
1,327,2007,26
1,327,2008,84
1,327,2009,85
1,327,2010,153
1,327,2011,0
1,327,2012,22
1,328,2004,2
1,328,2005,2
1,328,2006,3
1,328,2007,10
1,328,2008,26
1,328,2009,25
1,328,2010,15
1,328,2011,5
1,328,2012,0
1,329,2003,0
1,329,2004,0
1,329,2005,0
1,329,2006,0
1,329,2007,0
1,329,2008,0
1,329,2009,0
1,329,2010,0
1,329,2011,0
1,329,2012,0
1,330,2003,73
1,330,2004,87
1,330,2005,70
1,330,2006,80
1,330,2007,50
1,330,2008,45
1,330,2009,45
1,330,2010,60
1,330,2011,37
